 1  4  7 437.0 0
 1  4  8 447.0 0
 1  4  9 364.0 0
 1  4 10 267.6 1
 1  4 11 254.6 1
 1  4 12 255.8 1
 1  4 13 242.5 1
 1  4 14 231.3 1
 1  4 15 242.7 1
 1  4 16 246.8 1
 1  4 17 252.8 1
 1  4 18 265.5 1
 1  4 19 251.6 1
 1  4 20 251.5 1
 1  4 21 227.9 1
 1  4 22 274.4 1
 1  4 23 263.6 1
 1  4 24 285.2 1
 1  4 25 272.8 1
 1  4 26 277.6 1
 1  4 27 270.3 1
 1  4 28 295.0 1
 1  4 29 270.2 1
 1  4 30 266.6 1
 1  4 31 263.0 1
 1  4 32 259.5 1
 1  4 33 255.9 1
 1  4 34 252.3 1
 1  4 35 248.7 1
 1  4 36 245.1 1
 1  5  1 312.0 0
 1  5  2 340.0 0
 1  5  3 339.0 0
 1  5  4 337.0 0
 1  5  5 300.0 0
 1  5  6 291.0 0
 1  5  7 397.2 0
 1  5  8 354.0 0
 1  5  9 316.0 0
 1  5 10 317.0 0
 1  5 11 292.0 0
 1  5 12 267.7 1
 1  5 13 263.9 1
 1  5 14 276.7 1
 1  5 15 255.6 1
 1  5 16 251.5 1
 1  5 17 227.3 1
 1  5 18 253.7 1
 1  5 19 254.0 1
 1  5 20 268.2 1
 1  5 21 278.9 1
 1  5 22 270.1 1
 1  5 23 272.9 1
 1  5 24 285.5 1
 1  5 25 247.4 1
 1  5 26 262.2 1
 1  5 27 241.0 1
 1  5 28 274.3 1
 1  5 29 251.0 1
 1  5 30 248.2 1
 1  5 31 245.5 1
 1  5 32 242.7 1
 1  5 33 240.0 1
 1  5 34 237.3 1
 1  5 35 234.5 1
 1  5 36 231.8 1
 1  6  1 511.0 0
 1  6  2 444.0 0
 1  6  3 457.0 0
 1  6  4 292.0 0
 1  6  5 409.6 0
 1  6  6 283.0 0
 1  6  7 382.0 0
 1  6  8 332.0 0
 1  6  9 339.0 0
 1  6 10 340.8 0
 1  6 11 436.0 0
 1  6 12 221.4 1
 1  6 13 231.1 1
 1  6 14 236.8 1
 1  6 15 207.7 1
 1  6 16 195.7 1
 1  6 17 221.1 1
 1  6 18 237.7 1
 1  6 19 199.3 1
 1  6 20 202.6 1
 1  6 21 190.2 1
 1  6 22 231.9 1
 1  6 23 203.9 1
 1  6 24 193.8 1
 1  6 25 226.2 1
 1  6 26 209.5 1
 1  6 27 204.1 1
 1  6 28 185.7 1
 1  6 29 168.5 1
 1  6 30 158.1 1
 1  6 31 147.7 1
 1  6 32 137.3 1
 1  6 33 126.8 1
 1  6 34 116.4 1
 1  6 35 106.0 1
 1  6 36  95.6 1
 1  7  1 458.4 0
 1  7  2 412.0 0
 1  7  3 411.7 0
 1  7  4 314.0 0
 1  7  5 284.0 0
 1  7  6 289.0 0
 1  7  7 369.9 0
 1  7  8 368.8 0
 1  7  9 300.0 0
 1  7 10 223.7 1
 1  7 11 275.4 1
 1  7 12 274.8 1
 1  7 13 301.0 1
 1  7 14 226.8 1
 1  7 15 218.1 1
 1  7 16 216.1 1
 1  7 17 247.1 1
 1  7 18 269.6 1
 1  7 19 263.5 1
 1  7 20 267.4 1
 1  7 21 268.9 1
 1  7 22 245.4 1
 1  7 23 261.5 1
 1  7 24 250.1 1
 1  7 25 244.5 1
 1  7 26 264.2 1
 1  7 27 235.7 1
 1  7 28 268.7 1
 1  7 29 236.5 1
 1  7 30 229.9 1
 1  7 31 223.3 1
 1  7 32 216.7 1
 1  7 33 210.1 1
 1  7 34 203.5 1
 1  7 35 197.0 1
 1  7 36 190.4 1
 1  8  1 282.0 0
 1  8  2 358.4 0
 1  8  3 297.0 0
 1  8  4 330.4 0
 1  8  5 287.0 0
 1  8  6 323.1 0
 1  8  7 390.0 0
 1  8  8 409.0 0
 1  8  9 380.0 0
 1  8 10 402.0 0
 1  8 11 353.3 0
 1  8 12 295.1 1
 1  8 13 298.5 1
 1  8 14 324.5 1
 1  8 15 219.0 1
 1  8 16 226.0 1
 1  8 17 219.8 1
 1  8 18 240.5 1
 1  8 19 233.2 1
 1  8 20 204.3 1
 1  8 21 199.4 1
 1  8 22 183.4 1
 1  8 23 208.0 1
 1  8 24 224.6 1
 1  8 25 224.4 1
 1  8 26 205.7 1
 1  8 27 192.5 1
 1  8 28 218.7 1
 1  8 29 193.3 1
 1  8 30 189.2 1
 1  8 31 185.1 1
 1  8 32 181.0 1
 1  8 33 176.9 1
 1  8 34 172.8 1
 1  8 35 168.7 1
 1  8 36 164.5 1
 1  9  1 450.4 0
 1  9  2 434.1 0
 1  9  3 411.9 0
 1  9  4 331.0 0
 1  9  5 321.0 0
 1  9  6 351.0 0
 1  9  7 334.0 0
 1  9  8 365.3 0
 1  9  9 371.9 0
 1  9 10 451.0 0
 1  9 11 285.0 0
 1  9 12 297.0 0
 1  9 13 302.7 1
 1  9 14 327.7 1
 1  9 15 226.9 1
 1  9 16 242.0 1
 1  9 17 225.5 1
 1  9 18 280.8 1
 1  9 19 269.2 1
 1  9 20 273.4 1
 1  9 21 273.3 1
 1  9 22 260.9 1
 1  9 23 243.6 1
 1  9 24 271.4 1
 1  9 25 230.3 1
 1  9 26 221.4 1
 1  9 27 271.8 1
 1  9 28 233.1 1
 1  9 29 220.2 1
 1  9 30 212.9 1
 1  9 31 205.6 1
 1  9 32 198.2 1
 1  9 33 190.9 1
 1  9 34 183.6 1
 1  9 35 176.3 1
 1  9 36 169.0 1
 1 10  1 300.0 0
 1 10  2 316.0 0
 1 10  3 316.0 0
 1 10  4 315.0 0
 1 10  5 345.0 0
 1 10  6 338.0 0
 1 10  7 345.0 0
 1 10  8 360.0 0
 1 10  9 292.0 0
 1 10 10 237.5 1
 1 10 11 241.2 1
 1 10 12 243.1 1
 1 10 13 226.1 1
 1 10 14 228.2 1
 1 10 15 239.7 1
 1 10 16 234.0 1
 1 10 17 235.3 1
 1 10 18 225.5 1
 1 10 19 239.0 1
 1 10 20 237.8 1
 1 10 21 227.9 1
 1 10 22 223.3 1
 1 10 23 254.5 1
 1 10 24 226.6 1
 1 10 25 207.4 1
 1 10 26 232.6 1
 1 10 27 254.6 1
 1 10 28 229.1 1
 1 10 29 230.5 1
 1 10 30 227.7 1
 1 10 31 224.9 1
 1 10 32 222.2 1
 1 10 33 219.4 1
 1 10 34 216.6 1
 1 10 35 213.9 1
 1 10 36 211.1 1
 1 11  1 427.0 0
 1 11  2 391.0 0
 1 11  3 419.0 0
 1 11  4 374.0 0
 1 11  5 323.0 0
 1 11  6 337.0 0
 1 11  7 324.0 0
 1 11  8 299.0 0
 1 11  9 387.7 0
 1 11 10 315.0 0
 1 11 11 344.3 0
 1 11 12 385.1 0
 1 11 13 261.0 1
 1 11 14 228.4 1
 1 11 15 278.8 1
 1 11 16 228.3 1
 1 11 17 232.1 1
 1 11 18 225.8 1
 1 11 19 359.4 1
 1 11 20 254.6 1
 1 11 21 264.5 1
 1 11 22 280.9 1
 1 11 23 284.0 1
 1 11 24 259.0 1
 1 11 25 210.0 1
 1 11 26 200.5 1
 1 11 27 230.0 1
 1 11 28 231.4 1
 1 11 29 198.5 1
 1 11 30 191.1 1
 1 11 31 183.8 1
 1 11 32 176.4 1
 1 11 33 169.0 1
 1 11 34 161.6 1
 1 11 35 154.3 1
 1 11 36 146.9 1
 1 12  1 431.9 0
 1 12  2 431.1 0
 1 12  3 412.0 0
 1 12  4 400.0 0
 1 12  5 390.0 0
 1 12  6 412.0 0
 1 12  7 374.0 0
 1 12  8 391.0 0
 1 12  9 398.7 0
 1 12 10 398.7 0
 1 12 11 378.0 0
 1 12 12 339.1 0
 1 12 13 280.9 1
 1 12 14 210.0 1
 1 12 15 293.3 1
 1 12 16 288.3 1
 1 12 17 283.8 1
 1 12 18 237.8 1
 1 12 19 258.4 1
 1 12 20 237.2 1
 1 12 21 234.5 1
 1 12 22 229.9 1
 1 12 23 237.4 1
 1 12 24 258.6 1
 1 12 25 288.6 1
 1 12 26 296.2 1
 1 12 27 302.1 1
 1 12 28 196.4 1
 1 12 29 246.4 1
 1 12 30 240.3 1
 1 12 31 234.1 1
 1 12 32 228.0 1
 1 12 33 221.8 1
 1 12 34 215.6 1
 1 12 35 209.5 1
 1 12 36 203.3 1
 1 13  1 371.0 0
 1 13  2 358.0 0
 1 13  3 341.0 0
 1 13  4 396.0 0
 1 13  5 379.0 0
 1 13  6 376.0 0
 1 13  7 413.0 0
 1 13  8 396.0 0
 1 13  9 372.8 0
 1 13 10 225.2 1
 1 13 11 229.7 1
 1 13 12 229.6 1
 1 13 13 214.5 1
 1 13 14 213.6 1
 1 13 15 216.2 1
 1 13 16 257.4 1
 1 13 17 276.1 1
 1 13 18 286.6 1
 1 13 19 236.3 1
 1 13 20 219.2 1
 1 13 21 221.0 1
 1 13 22 271.6 1
 1 13 23 248.3 1
 1 13 24 243.1 1
 1 13 25 246.0 1
 1 13 26 223.8 1
 1 13 27 249.0 1
 1 13 28 486.1 1
 1 13 29 315.4 1
 1 13 30 313.9 1
 1 13 31 312.5 1
 1 13 32 311.1 1
 1 13 33 309.7 1
 1 13 34 308.2 1
 1 13 35 306.8 1
 1 13 36 305.4 1
 1 14  1 286.0 0
 1 14  2 285.0 0
 1 14  3 287.0 0
 1 14  4 332.0 0
 1 14  5 370.0 0
 1 14  6 358.0 0
 1 14  7 383.0 0
 1 14  8 367.0 0
 1 14  9 406.0 0
 1 14 10 359.0 0
 1 14 11 398.0 0
 1 14 12 362.0 0
 1 14 13 225.0 1
 1 14 14 234.7 1
 1 14 15 238.2 1
 1 14 16 260.9 1
 1 14 17 230.6 1
 1 14 18 250.1 1
 1 14 19 243.6 1
 1 14 20 240.5 1
 1 14 21 234.4 1
 1 14 22 203.8 1
 1 14 23 202.7 1
 1 14 24 187.2 1
 1 14 25 212.0 1
 1 14 26 170.8 1
 1 14 27 349.5 1
 1 14 28 221.9 1
 1 14 29 242.9 1
 1 14 30 241.5 1
 1 14 31 240.0 1
 1 14 32 238.5 1
 1 14 33 237.0 1
 1 14 34 235.5 1
 1 14 35 234.0 1
 1 14 36 232.6 1
 1 15  1 340.0 0
 1 15  2 338.0 0
 1 15  3 312.0 0
 1 15  4 454.4 0
 1 15  5 396.0 0
 1 15  6 397.0 0
 1 15  7 364.0 0
 1 15  8 324.9 0
 1 15  9 317.0 0
 1 15 10 450.5 0
 1 15 11 452.0 0
 1 15 12 344.1 0
 1 15 13 246.6 1
 1 15 14 234.2 1
 1 15 15 255.9 1
 1 15 16 262.8 1
 1 15 17 264.5 1
 1 15 18 235.0 1
 1 15 19 239.1 1
 1 15 20 278.6 1
 1 15 21 284.2 1
 1 15 22 284.4 1
 1 15 23 259.5 1
 1 15 24 240.1 1
 1 15 25 282.3 1
 1 15 26 281.2 1
 1 15 27 241.2 1
 1 15 28 236.1 1
 1 15 29 243.9 1
 1 15 30 241.0 1
 1 15 31 238.0 1
 1 15 32 235.0 1
 1 15 33 232.1 1
 1 15 34 229.1 1
 1 15 35 226.1 1
 1 15 36 223.2 1
 1 16  1 308.0 0
 1 16  2 304.0 0
 1 16  3 321.0 0
 1 16  4 304.0 0
 1 16  5 284.0 0
 1 16  6 378.1 0
 1 16  7 284.0 0
 1 16  8 310.0 0
 1 16  9 374.1 0
 1 16 10 354.9 1
 1 16 11 367.9 1
 1 16 12 351.8 1
 1 16 13 213.1 1
 1 16 14 320.1 1
 1 16 15 348.0 1
 1 16 16 356.3 1
 1 16 17 375.7 1
 1 16 18 318.1 1
 1 16 19 271.6 1
 1 16 20 253.4 1
 1 16 21 258.7 1
 1 16 22 269.3 1
 1 16 23 266.8 1
 1 16 24 224.2 1
 1 16 25 220.3 1
 1 16 26 258.4 1
 1 16 27 275.1 1
 1 16 28 232.4 1
 1 16 29 248.9 1
 1 16 30 246.7 1
 1 16 31 244.6 1
 1 16 32 242.4 1
 1 16 33 240.3 1
 1 16 34 238.2 1
 1 16 35 236.0 1
 1 16 36 233.9 1
 1 17  1 316.0 0
 1 17  2 417.0 0
 1 17  3 315.0 0
 1 17  4 307.3 0
 1 17  5 384.8 0
 1 17  6 456.5 0
 1 17  7 390.4 0
 1 17  8 307.0 0
 1 17  9 400.2 0
 1 17 10 295.0 0
 1 17 11 379.3 0
 1 17 12 307.0 0
 1 17 13 233.8 1
 1 17 14 230.9 1
 1 17 15 210.8 1
 1 17 16 257.5 1
 1 17 17 259.7 1
 1 17 18 271.6 1
 1 17 19 276.3 1
 1 17 20 275.7 1
 1 17 21 267.8 1
 1 17 22 200.4 1
 1 17 23 195.9 1
 1 17 24 183.4 1
 1 17 25 230.1 1
 1 17 26 225.4 1
 1 17 27 198.7 1
 1 17 28 217.8 1
 1 17 29 198.3 1
 1 17 30 193.1 1
 1 17 31 187.9 1
 1 17 32 182.7 1
 1 17 33 177.5 1
 1 17 34 172.3 1
 1 17 35 167.1 1
 1 17 36 161.9 1
 1 18  1 446.0 0
 1 18  2 463.0 0
 1 18  3 424.0 0
 1 18  4 327.0 0
 1 18  5 326.0 0
 1 18  6 344.4 0
 1 18  7 315.0 0
 1 18  8 282.0 0
 1 18  9 296.0 0
 1 18 10 285.0 0
 1 18 11 286.0 0
 1 18 12 284.0 0
 1 18 13 204.7 1
 1 18 14 218.0 1
 1 18 15 223.5 1
 1 18 16 304.9 1
 1 18 17 311.7 1
 1 18 18 221.6 1
 1 18 19 261.1 1
 1 18 20 210.9 1
 1 18 21 253.0 1
 1 18 22 210.0 1
 1 18 23 216.9 1
 1 18 24 218.1 1
 1 18 25 337.1 1
 1 18 26 216.2 1
 1 18 27 213.3 1
 1 18 28 199.3 1
 1 18 29 182.5 1
 1 18 30 173.5 1
 1 18 31 164.5 1
 1 18 32 155.4 1
 1 18 33 146.4 1
 1 18 34 137.4 1
 1 18 35 128.3 1
 1 18 36 119.3 1
 1 19  1 311.0 0
 1 19  2 311.0 0
 1 19  3 296.0 0
 1 19  4 358.6 0
 1 19  5 330.0 0
 1 19  6 319.0 0
 1 19  7 371.7 0
 1 19  8 327.7 0
 1 19  9 288.0 0
 1 19 10 379.4 0
 1 19 11 228.0 1
 1 19 12 206.0 1
 1 19 13 296.2 1
 1 19 14 265.7 1
 1 19 15 222.5 1
 1 19 16 258.4 1
 1 19 17 267.4 1
 1 19 18 273.5 1
 1 19 19 226.3 1
 1 19 20 252.1 1
 1 19 21 239.7 1
 1 19 22 194.3 1
 1 19 23 215.7 1
 1 19 24 219.7 1
 1 19 25 251.9 1
 1 19 26 198.1 1
 1 19 27 346.8 1
 1 19 28 351.5 1
 1 19 29 298.0 1
 1 19 30 297.7 1
 1 19 31 297.4 1
 1 19 32 297.1 1
 1 19 33 296.9 1
 1 19 34 296.6 1
 1 19 35 296.3 1
 1 19 36 296.0 1
 1 20  1 350.7 0
 1 20  2 393.8 0
 1 20  3 398.4 0
 1 20  4 320.0 0
 1 20  5 330.0 0
 1 20  6 316.0 0
 1 20  7 301.0 0
 1 20  8 310.0 0
 1 20  9 320.0 0
 1 20 10 315.0 0
 1 20 11 310.0 0
 1 20 12 308.0 0
 1 20 13 247.3 1
 1 20 14 251.3 1
 1 20 15 258.6 1
 1 20 16 281.6 1
 1 20 17 282.8 1
 1 20 18 261.8 1
 1 20 19 237.8 1
 1 20 20 268.3 1
 1 20 21 247.5 1
 1 20 22 215.0 1
 1 20 23 208.9 1
 1 20 24 227.2 1
 1 20 25 257.8 1
 1 20 26 264.7 1
 1 20 27 252.6 1
 1 20 28 185.2 1
 1 20 29 217.2 1
 1 20 30 211.6 1
 1 20 31 205.9 1
 1 20 32 200.3 1
 1 20 33 194.6 1
 1 20 34 189.0 1
 1 20 35 183.4 1
 1 20 36 177.7 1
 1 21  1 405.9 0
 1 21  2 398.3 0
 1 21  3 282.0 0
 1 21  4 328.0 0
 1 21  5 331.0 0
 1 21  6 338.0 0
 1 21  7 286.0 0
 1 21  8 315.0 0
 1 21  9 330.0 0
 1 21 10 315.0 0
 1 21 11 321.0 0
 1 21 12 316.0 0
 1 21 13 273.0 1
 1 21 14 358.0 1
 1 21 15 215.1 1
 1 21 16 259.4 1
 1 21 17 254.5 1
 1 21 18 274.9 1
 1 21 19 267.3 1
 1 21 20 231.5 1
 1 21 21 262.8 1
 1 21 22 267.9 1
 1 21 23 254.5 1
 1 21 24 207.3 1
 1 21 25 244.0 1
 1 21 26 225.5 1
 1 21 27 220.8 1
 1 21 28 150.1 1
 1 21 29 180.0 1
 1 21 30 173.7 1
 1 21 31 167.4 1
 1 21 32 161.1 1
 1 21 33 154.8 1
 1 21 34 148.6 1
 1 21 35 142.3 1
 1 21 36 136.0 1
 1 22  1 304.0 0
 1 22  2 320.0 0
 1 22  3 319.0 0
 1 22  4 312.0 0
 1 22  5 398.4 0
 1 22  6 373.6 0
 1 22  7 330.0 0
 1 22  8 300.0 0
 1 22  9 345.0 0
 1 22 10 382.0 0
 1 22 11 276.2 1
 1 22 12 281.8 1
 1 22 13 282.8 1
 1 22 14 228.9 1
 1 22 15 299.0 1
 1 22 16 275.7 1
 1 22 17 224.2 1
 1 22 18 259.1 1
 1 22 19 283.8 1
 1 22 20 291.1 1
 1 22 21 277.6 1
 1 22 22 227.8 1
 1 22 23 236.5 1
 1 22 24 209.6 1
 1 22 25 204.8 1
 1 22 26 207.5 1
 1 22 27 208.5 1
 1 22 28 286.1 1
 1 22 29 224.8 1
 1 22 30 221.7 1
 1 22 31 218.6 1
 1 22 32 215.5 1
 1 22 33 212.4 1
 1 22 34 209.3 1
 1 22 35 206.2 1
 1 22 36 203.1 1
 1 23  1 353.9 0
 1 23  2 371.3 0
 1 23  3 284.0 0
 1 23  4 378.9 0
 1 23  5 292.0 0
 1 23  6 314.0 0
 1 23  7 295.8 0
 1 23  8 283.7 0
 1 23  9 320.0 0
 1 23 10 320.0 0
 1 23 11 325.0 0
 1 23 12 347.2 0
 1 23 13 230.8 1
 1 23 14 235.5 1
 1 23 15 274.6 1
 1 23 16 241.6 1
 1 23 17 238.5 1
 1 23 18 259.7 1
 1 23 19 260.9 1
 1 23 20 250.6 1
 1 23 21 230.3 1
 1 23 22 225.3 1
 1 23 23 284.4 1
 1 23 24 288.9 1
 1 23 25 280.4 1
 1 23 26 250.2 1
 1 23 27 234.2 1
 1 23 28 180.0 1
 1 23 29 208.2 1
 1 23 30 203.8 1
 1 23 31 199.4 1
 1 23 32 194.9 1
 1 23 33 190.5 1
 1 23 34 186.1 1
 1 23 35 181.7 1
 1 23 36 177.3 1
 1 24  1 391.8 0
 1 24  2 337.9 0
 1 24  3 301.0 0
 1 24  4 282.8 0
 1 24  5 366.0 0
 1 24  6 337.0 0
 1 24  7 355.8 0
 1 24  8 326.0 0
 1 24  9 317.0 0
 1 24 10 329.0 0
 1 24 11 303.0 0
 1 24 12 282.9 0
 1 24 13 226.1 1
 1 24 14 211.0 1
 1 24 15 211.2 1
 1 24 16 306.3 1
 1 24 17 258.9 1
 1 24 18 243.7 1
 1 24 19 244.2 1
 1 24 20 257.7 1
 1 24 21 241.6 1
 1 24 22 233.9 1
 1 24 23 235.4 1
 1 24 24 233.1 1
 1 24 25 226.0 1
 1 24 26 217.4 1
 1 24 27 208.6 1
 1 24 28 218.3 1
 1 24 29 199.9 1
 1 24 30 195.0 1
 1 24 31 190.0 1
 1 24 32 185.0 1
 1 24 33 180.1 1
 1 24 34 175.1 1
 1 24 35 170.2 1
 1 24 36 165.2 1
 1 25  1 350.0 0
 1 25  2 383.0 0
 1 25  3 357.0 0
 1 25  4 294.4 0
 1 25  5 332.6 0
 1 25  6 374.5 0
 1 25  7 429.6 0
 1 25  8 398.7 0
 1 25  9 386.3 0
 1 25 10 356.8 0
 1 25 11 267.8 1
 1 25 12 271.0 1
 1 25 13 265.2 1
 1 25 14 257.6 1
 1 25 15 215.1 1
 1 25 16 254.5 1
 1 25 17 337.0 1
 1 25 18 213.9 1
 1 25 19 233.7 1
 1 25 20 237.0 1
 1 25 21 234.1 1
 1 25 22 219.6 1
 1 25 23 226.0 1
 1 25 24 254.7 1
 1 25 25 203.4 1
 1 25 26 196.7 1
 1 25 27 206.7 1
 1 25 28 192.0 1
 1 25 29 179.4 1
 1 25 30 173.1 1
 1 25 31 166.8 1
 1 25 32 160.4 1
 1 25 33 154.1 1
 1 25 34 147.7 1
 1 25 35 141.4 1
 1 25 36 135.1 1
 1 26  1 291.0 0
 1 26  2 337.0 0
 1 26  3 327.0 0
 1 26  4 379.0 0
 1 26  5 415.7 0
 1 26  6 415.4 0
 1 26  7 398.2 0
 1 26  8 404.4 0
 1 26  9 426.3 0
 1 26 10 418.5 0
 1 26 11 384.2 0
 1 26 12 331.0 0
 1 26 13 276.1 1
 1 26 14 281.6 1
 1 26 15 275.4 1
 1 26 16 322.2 1
 1 26 17 356.4 1
 1 26 18 352.6 1
 1 26 19 336.5 1
 1 26 20 210.5 1
 1 26 21 249.1 1
 1 26 22 241.3 1
 1 26 23 236.5 1
 1 26 24 234.7 1
 1 26 25 219.8 1
 1 26 26 232.7 1
 1 26 27 214.1 1
 1 26 28 184.6 1
 1 26 29 198.0 1
 1 26 30 193.9 1
 1 26 31 189.7 1
 1 26 32 185.6 1
 1 26 33 181.4 1
 1 26 34 177.3 1
 1 26 35 173.1 1
 1 26 36 169.0 1
 1 27  1 433.0 0
 1 27  2 398.0 0
 1 27  3 421.0 0
 1 27  4 369.8 0
 1 27  5 434.3 0
 1 27  6 390.1 0
 1 27  7 415.3 0
 1 27  8 339.0 0
 1 27  9 378.4 0
 1 27 10 370.1 0
 1 27 11 365.6 0
 1 27 12 343.2 0
 1 27 13 180.0 1
 1 27 14 222.9 1
 1 27 15 228.7 1
 1 27 16 230.8 1
 1 27 17 288.0 1
 1 27 18 278.3 1
 1 27 19 266.4 1
 1 27 20 276.8 1
 1 27 21 233.5 1
 1 27 22 275.2 1
 1 27 23 274.0 1
 1 27 24 246.4 1
 1 27 25 217.5 1
 1 27 26 265.7 1
 1 27 27 199.3 1
 1 27 28 261.3 1
 1 27 29 221.9 1
 1 27 30 215.1 1
 1 27 31 208.4 1
 1 27 32 201.7 1
 1 27 33 194.9 1
 1 27 34 188.2 1
 1 27 35 181.4 1
 1 27 36 174.7 1
 1 28  1 401.5 0
 1 28  2 417.4 0
 1 28  3 411.9 0
 1 28  4 423.0 0
 1 28  5 386.2 0
 1 28  6 415.0 0
 1 28  7 373.6 0
 1 28  8 373.2 0
 1 28  9 315.0 0
 1 28 10 316.0 0
 1 28 11 228.1 1
 1 28 12 223.8 1
 1 28 13 217.7 1
 1 28 14 237.7 1
 1 28 15 221.2 1
 1 28 16 220.7 1
 1 28 17 293.6 1
 1 28 18 217.6 1
 1 28 19 247.9 1
 1 28 20 250.2 1
 1 28 21 250.2 1
 1 28 22 249.9 1
 1 28 23 236.4 1
 1 28 24 257.1 1
 1 28 25 246.1 1
 1 28 26 242.7 1
 1 28 27 233.4 1
 1 28 28 194.1 1
 1 28 29 201.8 1
 1 28 30 194.7 1
 1 28 31 187.5 1
 1 28 32 180.3 1
 1 28 33 173.1 1
 1 28 34 165.9 1
 1 28 35 158.7 1
 1 28 36 151.5 1
 1 29  1 336.7 0
 1 29  2 372.4 0
 1 29  3 341.7 0
 1 29  4 489.4 0
 1 29  5 323.0 0
 1 29  6 426.1 0
 1 29  7 388.6 0
 1 29  8 307.0 0
 1 29  9 297.9 0
 1 29 10 311.1 0
 1 29 11 280.1 0
 1 29 12 280.3 0
 1 29 13 349.0 0
 1 29 14 312.3 1
 1 29 15 297.8 1
 1 29 16 218.2 1
 1 29 17 209.7 1
 1 29 18 277.2 1
 1 29 19 217.4 1
 1 29 20 200.6 1
 1 29 21 212.4 1
 1 29 22 214.5 1
 1 29 23 210.6 1
 1 29 24 240.9 1
 1 29 25 240.0 1
 1 29 26 241.2 1
 1 29 27 214.3 1
 1 29 28 255.8 1
 1 29 29 224.0 1
 1 29 30 219.7 1
 1 29 31 215.3 1
 1 29 32 211.0 1
 1 29 33 206.6 1
 1 29 34 202.3 1
 1 29 35 197.9 1
 1 29 36 193.6 1
 1 30  1 384.6 0
 1 30  2 377.4 0
 1 30  3 401.8 0
 1 30  4 423.8 0
 1 30  5 374.5 0
 1 30  6 386.0 0
 1 30  7 372.6 0
 1 30  8 349.7 0
 1 30  9 303.0 0
 1 30 10 292.0 0
 1 30 11 305.0 0
 1 30 12 288.0 0
 1 30 13 360.0 0
 1 30 14 309.2 1
 1 30 15 304.0 1
 1 30 16 309.5 1
 1 30 17 301.5 1
 1 30 18 297.9 1
 1 30 19 287.4 1
 1 30 20 281.7 1
 1 30 21 285.8 1
 1 30 22 190.3 1
 1 30 23 220.3 1
 1 30 24 204.1 1
 1 30 25 176.6 1
 1 30 26 192.6 1
 1 30 27 212.5 1
 1 30 28 185.4 1
 1 30 29 174.8 1
 1 30 30 167.4 1
 1 30 31 160.1 1
 1 30 32 152.7 1
